dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
subtitle,es,no,¡Dejaste que papá volviera a casa!,- Du lot pappa komme hjem igjen!,"{""c"":""\""Du lot pappa komme hjem igjen!\""""}",85,1754,20,1774,1170.89
tatoeba,it,nl,"Il Nepal si chiama ""Nepal"" in nepalese.",Nepal wordt ''Nepal'' genoemd in het Nepalees.,"{""c"":""\""Nepal heet \""Nepal\"" in het Nepalees.\""""}",73,1753,22,1775,1080.7
subtitle,es,no,Me equivoqué al decirte eso.,Det var feil av meg å si det.,"{""c"":""\""Jeg tok feil da jeg sa det til deg.\""""}",79,1752,21,1773,1540.56
tatoeba,it,nl,Io sono cieco.,Ik ben blind.,"{""c"":""\""Ik ben blind.\""""}",75,1746,15,1761,1478.01
subtitle,es,no,Estoy enamorado de mi esposa.,Jeg er forelsket i kona.,"{""c"":""\""Jeg er forelsket i konen min.\""""}",90,1752,20,1772,1434.73
tatoeba,it,nl,Quali sono i lati positivi?,Welke zijn de positieve kanten?,"{""c"":""\""Wat zijn de voordelen?\""""}",75,1749,17,1766,1375.82
subtitle,es,no,- Déjeme ayudarlo.,-La meg hjeIpe deg.,"{""c"":""\""- La meg hjelpe deg.\""""}",93,1749,17,1766,1028.6
tatoeba,it,nl,Io sono il fratello maggiore di Tom.,Ik ben Toms oudste broer.,"{""c"":""\""Ik ben de oudere broer van Tom.\""""}",82,1751,21,1772,1345.69
subtitle,es,no,No entiendes.,Du forstår ikke.,"{""c"":""\""Du forstår ikke.\""""}",95,1745,15,1760,1227.78
tatoeba,de,no,Ich fühlte mich schlecht.,Jeg følte meg dårlig.,"{""c"":""\""Jeg følte meg dårlig.\""""}",78,1750,18,1768,1376.36
subtitle,es,no,Parece aterrada.,Hun ser skrekkslagen ut.,"{""c"":""\""Ser ut til å være skremt.\""""}",75,1747,19,1766,1849.72
tatoeba,de,no,Das glaube ich nicht.,Det tror jeg ikke.,"{""c"":""\""Det tror jeg ikke.\""""}",95,1747,15,1762,1010.68
tatoeba,de,no,Warum erzählst du uns das?,Hvorfor forteller du oss dette?,"{""c"":""\""Hvorfor forteller du oss det?\""""}",82,1751,19,1770,1308.54
subtitle,es,no,¡Es un hombre!,Det er et menneske!,"{""c"":""\""Det er en mann!\""""}",73,1747,14,1761,1355.14
tatoeba,de,no,Tom ist noch nicht zurückgekommen.,Tom har ikke kommet tilbake ennå.,"{""c"":""\""Tom er ennå ikke kommet tilbake.\""""}",85,1750,21,1771,1264.16
subtitle,es,no,Vamos. ¿Como ayudaste a Gentry?,Slik du hjalp Gentry?,"{""c"":""\""Kom igjen. Hvordan hjalp du Gentry?\""""}",78,1756,25,1781,1426.2
tatoeba,de,no,"Äpfel sind gewöhnlich grün, gelb oder rot.","Epler er vanligvis grønne, gule eller røde.","{""c"":""\""Epler er vanligvis grønne, gule eller røde.\""""}",82,1757,26,1783,1323.95
subtitle,es,no,- ¿Todavía tienes el plan dental?,-Har du ennå tannlegeplan og alt mulig?,"{""c"":""\""- Har du fortsatt tannlegen planen?\""""}",62,1754,22,1776,1392.77
tatoeba,de,no,Kannst du ein gutes Buch empfehlen?,Kan du anbefale en god bok?,"{""c"":""\""Kan du anbefale en god bok?\""""}",75,1755,21,1776,1650.84
subtitle,no,nl,Jeg bare sier det.,Ik zeg het alleen maar.,"{""c"":""\""Ik zeg het gewoon.\""""}",79,1747,18,1765,1498.99
tatoeba,de,no,Sie taten alles für ihn.,De gjorde alt for ham.,"{""c"":""\""De gjorde alt for ham.\""""}",95,1749,15,1764,1065.67
subtitle,no,nl,Ok.,Oké... oké.,"{""c"":""\""Oké.\""""}",62,1742,13,1755,925.84
tatoeba,de,no,Algerien ist einer unserer Partner im Mittelmeerraum.,Algerie er en av våre partnere i Middelhavsregionen.,"{""c"":""\""Algerie er en av våre partnere i Middelhavsregionen.\""""}",85,1757,28,1785,1372.3
subtitle,no,nl,Tror du at du har et svar nå?,Denk je nu dat je het antwoord hebt?,"{""c"":""\""Denk je dat je nu een antwoord hebt?\""""}",83,1753,23,1776,1356.03
tatoeba,de,no,Er ist viel geschickter als ich.,Han er mye flinkere enn meg.,"{""c"":""\""Han er mye dyktigere enn meg.\""""}",90,1750,21,1771,1181.7
tatoeba,de,no,Hast du was gesagt?,Sa du noko?,"{""c"":""\""Har du sagt noe?\""""}",74,1748,17,1765,1396.11
subtitle,no,nl,For skilsmissen min!,"Op mijn scheiding, ja.","```json
{""c"":""\""Voor mijn echtscheiding!\""""}
```",74,1746,23,1769,1265.05
tatoeba,es,no,¿Tu pieza tiene dos ventanas?,Har rommet ditt to vinduer?,"{""c"":""\""Har stykket ditt to vinduer?\""""}",73,1750,20,1770,1452.5
subtitle,no,nl,Føles det bra?,Voel je je goed?,"{""c"":""\""Voelt het goed?\""""}",74,1747,16,1763,1492.31
tatoeba,es,no,Interlingua es una herramienta moderna para la comunicación internacional.,Interlingua er et moderne redskap for internasjonal kommunikasjon.,"{""c"":""\""Interlingua er et moderne verktøy for internasjonal kommunikasjon.\""""}",86,1757,30,1787,1357.26
subtitle,no,nl,For en tid siden ble det satt en belønning på Bill San Antonio.,Enige tijd geleden was er een beloning uit voor Bill San Antonio.,"{""c"":""\""Een tijdje geleden werd er een beloning uitgeloofd op Bill San Antonio.\""""}",82,1758,28,1786,1505.16
tatoeba,es,no,Escribir una carta de amor en inglés no es fácil.,Det er ikke lett å skrive et kjærlighetsbrev på engelsk.,"{""c"":""\""Å skrive et kjærlighetsbrev på engelsk er ikke lett.\""""}",82,1756,26,1782,1505.81
subtitle,no,nl,Kom.,"Kom, dan gaan we.","{""c"":""\""Kom.\""""}",20,1743,12,1755,1109.41
tatoeba,es,no,Yumi es buena jugando tenis.,Yumi er flink til å spille tennis.,"{""c"":""\""Yumi er god til å spille tennis.\""""}",83,1751,20,1771,1375.12
subtitle,no,nl,Det skjer.,Het gebeurt.,"{""c"":""\""Het gebeurt.\""""}",95,1744,13,1757,1275.92
subtitle,no,nl,- Jamey?,- Jamey.,"{""c"":""\""- Jamey?\""""}",45,1745,14,1759,1123.37
tatoeba,es,no,He leído que el presidente de Brasil es una mujer. Se llama Dilma.,Jeg leste at presidenten i Brasil er en kvinne. Hun heter Dilma.,"{""c"":""\""Jeg har lest at presidenten i Brasil er en kvinne. Hun heter Dilma.\""""}",87,1760,31,1791,1775.65
subtitle,no,nl,Ingen må hvile!,Niemand rust!,"{""c"":""\""Niemand mag rusten!\""""}",85,1746,16,1762,1253.86
tatoeba,es,no,Yo hablé con el embajador polaco.,Jeg snakket med den polske ambassadøren.,"{""c"":""\""Jeg snakket med den polske ambassadøren.\""""}",78,1753,23,1776,1155.04
subtitle,nl,es,Wilt u dat ik ermee ophoud?,- ¿Quiere que pare?,"{""c"":""\""¿Quiere que deje de hacerlo?\""""}",85,1752,22,1774,1515.52
tatoeba,es,no,Él llegó sano y salvo.,Han kom i god behold.,"{""c"":""\""Han kom seg trygt fram.\""""}",79,1750,16,1766,1208.21
subtitle,nl,es,Hoe was de film van gisteren?,¿Qué tal la película de anoche?,"{""c"":""\""¿Qué tal fue la película de ayer?\""""}",85,1751,22,1773,1209.16
tatoeba,es,no,Él se comporta como si estuviera loco.,Han oppfører seg som om han var gal.,"{""c"":""\""Han oppfører seg som om han var gal.\""""}",85,1753,21,1774,1518.54
subtitle,nl,es,Gundars. Mr.,Sr. Gundars. ¿Ves?,"{""c"":""\""Gundars. Sr.\""""}",62,1747,16,1763,1091.37
tatoeba,es,no,Tengo tanta hambre como un lobo.,Jeg er sulten som en ulv.,"{""c"":""\""Jeg er sulten som en ulv.\""""}",82,1752,19,1771,1423.7
subtitle,nl,es,"Alstublieft, iedereen... Vandaag vieren we de aankomst van El Murfi in de Stad van de Zero's.","Por favor, todos vosotros, hoy celebramos la llegada de El Murfi a la ciudad de los zeros.","{""c"":""\""Por favor, todos... Hoy celebramos la llegada de El Murfi a la Ciudad de los Ceros.\""""}",82,1776,37,1813,975.64
tatoeba,es,no,Vive en un apartamento de lujo cerca de Central Park.,Han bor i en luksusleilighet i nærheten av Central Park.,"{""c"":""\""Bor i en luksusleighet nær Central Park.\""""}",62,1755,24,1779,1671.61
subtitle,nl,es,Je loopt een gevaarlijk pad af en je trekt mij met je mee.,Estás yendo por un camino peligroso y me estás arrastrando contigo.,"{""c"":""\""Estás recorriendo un camino peligroso y me arrastras contigo.\""""}",87,1760,30,1790,1338.19
tatoeba,no,nl,Tom er fremdeles utenfor.,Tom is nog steeds buiten.,"{""c"":""\""Tom is nog steeds buiten.\""""}",95,1749,17,1766,1135.25
subtitle,nl,es,Vergeet dit alles hier.,Olvida todo esto.,"{""c"":""\""Olvida todo esto aquí.\""""}",82,1748,18,1766,1380.03
subtitle,nl,es,"Ik houd ook van jou, Lois.","Yo también te quiero, Lois.","{""c"":""\""También te quiero, Lois.\""""}",82,1754,18,1772,1126.77
tatoeba,no,nl,Hvor mye tid bruker du på Facebook?,Hoeveel tijd besteden jullie op Facebook?,"{""c"":""\""Hoeveel tijd besteed je aan Facebook?\""""}",83,1751,20,1771,1197.94
subtitle,nl,es,"Nee, het was iemand anders.","No. No, se trataba de otro tipo.","{""c"":""\""No, fue otra persona.\""""}",82,1751,15,1766,1499.65
tatoeba,no,nl,Han er heldig som har en så god hustru.,Hij heeft geluk zo'n goede vrouw te hebben.,"{""c"":""\""Hij is gelukkig dat hij zo'n goede vrouw heeft.\""""}",82,1752,26,1778,1680.46
subtitle,nl,es,Dat is het goede aan hertenvlees.,Eso es lo bueno de la carne de ciervo.,"{""c"":""\""Eso es lo bueno de la carne de venado.\""""}",90,1752,24,1776,1012.29
tatoeba,no,nl,Klimaet er behagelig.,Het klimaat is aangenaam.,"{""c"":""\""Het klimaat is aangenaam.\""""}",85,1749,17,1766,1307.8
subtitle,nl,es,"Die vorige generaal was al een vreselijke viespeuk, maar Ban Sung is erger.","Ya era difícil hacer negocios con el baboso del viejo general, pero Ban Sung es todavía peor.","{""c"":""\""El general anterior ya era un tipo horrible y asqueroso, pero Ban Sung es peor.\""""}",79,1764,30,1794,2202.19
tatoeba,no,nl,Hovedstaden i Japan er Tokyo.,De hoofdstad van Japan is Tokio.,"{""c"":""\""De hoofdstad van Japan is Tokyo.\""""}",85,1749,17,1766,1931.24
subtitle,de,nl,Uns wird kalt und wir frösteln.,"Dat je het koud hebt, en rillerig bent.","{""c"":""\""Uns wordt koud en we rillen.\""""}",79,1753,19,1772,1630.41
tatoeba,no,nl,Penger er makt.,Geld is macht.,"{""c"":""\""Geld is macht.\""""}",95,1747,15,1762,1364.15
subtitle,de,nl,Mein Vater hält mich unter ständiger Beobachtung.,Mijn vader laat me constant bewaken.,"{""c"":""\""Mijn vader houdt me onder constant toezicht.\""""}",87,1760,22,1782,1221.81
tatoeba,no,nl,Hun røyker 20 sigaretter om dagen.,Ze rookt twintig sigaretten per dag.,"{""c"":""\""Ze rookt 20 sigaretten per dag.\""""}",84,1753,21,1774,1239.48
subtitle,de,nl,Es wird dir vielleicht ein wenig... Vielleicht sogar sehr verrückt vorkommen. Aber wir sind deine Brüder.,"Dit klinkt vast een beetje... of heel erg vreemd, maar we zijn je broers.","{""c"":""\""Het zal je misschien een beetje... Misschien zelfs heel erg gek voorkomen. Maar we zijn je broers.\""""}",82,1779,43,1822,1633.13
tatoeba,no,nl,Ikke bekymre deg for oss.,Maak je geen zorgen over ons.,"{""c"":""\""Maak je geen zorgen voor ons.\""""}",85,1750,20,1770,1534.74
subtitle,de,nl,-Anderthalb.,- Anderhalf.,"{""c"":""\""-Anderthalb.\""""}",62,1745,15,1760,1401.3
tatoeba,no,nl,Han bor i en landsby.,Hij woont in een dorp.,"{""c"":""\""Hij woont in een dorp.\""""}",75,1748,17,1765,1384.97
subtitle,de,nl,Ich brauche... - Ich brauche eure Hilfe.,"- Wacht, ik heb hulp nodig.","{""c"":""\""Ik heb nodig... - Ik heb jullie hulp nodig.\""""}",73,1758,30,1788,1639.63
tatoeba,no,nl,Jeg var hjemme.,Ik was thuis.,"{""c"":""\""Ik was thuis.\""""}",75,1747,16,1763,1433.45
subtitle,de,nl,Einstein flog auch zweimal von der Schule.,Einstein is twee keer van school weggestuurd.,"{""c"":""\""Einstein vloog ook twee keer van school af.\""""}",79,1752,20,1772,1400.11
tatoeba,nl,es,Wanneer te beginnen is het grootste probleem.,El problema más grande es cuándo comenzar.,"{""c"":""\""Cuándo comenzar es el mayor problema.\""""}",85,1752,20,1772,1374.71
subtitle,de,nl,Die Taschenlampe.,Geef me de zaklamp.,"{""c"":""\""De zaklamp.\""""}",62,1748,14,1762,1560.76
tatoeba,nl,es,Ik groeide op in Boston.,Yo crecí en Boston.,"{""c"":""\""Crecí en Boston.\""""}",82,1750,16,1766,1004.9
subtitle,de,nl,"Du bist imstande, sympathisch, freundlich und großzügig zu sein.",Jij bent in staat tot medeleven... en vriendelijkheid en vrijgevigheid.,"{""c"":""\""Je bent in staat om aardig, sympathiek, vriendelijk en genereus te zijn.\""""}",79,1761,30,1791,1036.28
subtitle,de,nl,Viele Leute haben mich gefragt:,Veel mensen kwamen naar me toe en vroegen:,"{""c"":""\""Veel mensen hebben me gevraagd:\""""}",74,1753,19,1772,1374.29
tatoeba,nl,es,Ik heb een grote familie.,Tengo una familia numerosa.,"{""c"":""\""Tengo una familia grande.\""""}",82,1749,16,1765,1363.37
subtitle,de,nl,- Nein. - Warum nicht?,- Waarom niet?,"{""c"":""\""- Nee. - Waarom niet?\""""}",82,1751,20,1771,1510.95
tatoeba,nl,es,Hij kan Frans onderwijzen.,Es capaz de enseñar francés.,"{""c"":""\""Él puede enseñar francés.\""""}",82,1747,19,1766,1463.96
subtitle,es,nl,- ¿Quiere que pare?,Wilt u dat ik ermee ophoud?,"{""c"":""\""- Wil je dat ik stop?\""""}",75,1750,19,1769,1441.0
tatoeba,nl,es,Waarom doe je je jas niet uit?,¿Por qué no te quitas el abrigo?,"{""c"":""\""¿Por qué no te quitas la chaqueta?\""""}",85,1751,23,1774,1560.12
subtitle,es,nl,¿Qué tal la película de anoche?,Hoe was de film van gisteren?,"{""c"":""\""Hoe was de film van gisteravond?\""""}",92,1752,21,1773,1583.97
tatoeba,nl,es,Ze geloven dat Jane eerlijk is.,Creen que Jane es sincera.,"{""c"":""\""Creen que Jane es honesta.\""""}",85,1749,18,1767,1177.41
subtitle,es,nl,Sr. Gundars. ¿Ves?,Gundars. Mr.,"{""c"":""\""Sr. Gundars. Zie je?\""""}",42,1754,20,1774,1086.13
tatoeba,nl,es,Mijn zus houdt van meloenen en ik ook.,"A mi hermana le gustan los melones, y a mí también.","{""c"":""\""Mi hermana adora los melones y yo también.\""""}",82,1756,21,1777,1157.55
subtitle,es,nl,"Por favor, todos vosotros, hoy celebramos la llegada de El Murfi a la ciudad de los zeros.","Alstublieft, iedereen... Vandaag vieren we de aankomst van El Murfi in de Stad van de Zero's.","{""c"":""\""Alstublieft, jullie allemaal, vandaag vieren we de komst van El Murfi naar de stad van de nullen.\""""}",82,1769,43,1812,1313.97
tatoeba,nl,es,Hij heeft een week vrij genomen.,Se tomó una semana libre.,"{""c"":""\""Él ha tomado una semana libre.\""""}",82,1749,19,1768,1353.48
subtitle,es,nl,Estás yendo por un camino peligroso y me estás arrastrando contigo.,Je loopt een gevaarlijk pad af en je trekt mij met je mee.,"{""c"":""\""Je gaat een gevaarlijk pad in en je sleept mij mee.\""""}",79,1763,27,1790,1455.6
tatoeba,nl,es,Haar enige wens was haar enige zoon een laatste keer terug te zien.,Su único deseo era volver a ver a su hijo por última vez.,"{""c"":""\""Su único deseo era ver a su único hijo una última vez.\""""}",83,1761,23,1784,1345.08
subtitle,es,nl,Olvida todo esto.,Vergeet dit alles hier.,"{""c"":""\""Vergeet dit allemaal.\""""}",85,1747,16,1763,1401.97
subtitle,es,nl,"Yo también te quiero, Lois.","Ik houd ook van jou, Lois.","{""c"":""\""Ik hou ook van je, Lois.\""""}",85,1751,22,1773,991.1
tatoeba,nl,es,Er blijft nog veel te doen.,Hay mucho que hacer.,"{""c"":""\""Todavía queda mucho por hacer.\""""}",90,1749,20,1769,2437.7
subtitle,es,nl,"No. No, se trataba de otro tipo.","Nee, het was iemand anders.","{""c"":""\""Nee. Nee, het was een ander type.\""""}",75,1751,24,1775,1389.65
tatoeba,de,nl,Tom öffnete eine Thunfischdose.,Tom opende een blik tonijn.,"{""c"":""\""Tom opende een blik tonijn.\""""}",95,1754,18,1772,960.42
subtitle,es,nl,Eso es lo bueno de la carne de ciervo.,Dat is het goede aan hertenvlees.,"{""c"":""\""Dat is het goede van hertenvlees.\""""}",83,1756,21,1777,1001.93
tatoeba,de,nl,David ist sehr attraktiv.,David is erg aantrekkelijk.,"{""c"":""\""David is erg aantrekkelijk.\""""}",75,1747,19,1766,1370.7
subtitle,es,nl,"Ya era difícil hacer negocios con el baboso del viejo general, pero Ban Sung es todavía peor.","Die vorige generaal was al een vreselijke viespeuk, maar Ban Sung is erger.","{""c"":""\""Het was al moeilijk zaken doen met die slijmerige oude generaal, maar Ban Sung is nog erger.\""""}",78,1769,38,1807,1478.3
tatoeba,de,nl,Das passiert schon mal.,Dat gebeurt wel eens.,"{""c"":""\""Dat gebeurt wel eens.\""""}",95,1747,17,1764,1649.47
subtitle,nl,da,Heb je een rotdag?,Har du en dårlig dag?,"{""c"":""\""Har du haft en lortedag?\""""}",74,1748,19,1767,1464.24
tatoeba,de,nl,Eine Lungenentzündung verursacht Atembeschwerden.,Een longontsteking veroorzaakt ademhalingsproblemen.,"{""c"":""\""Een longontsteking veroorzaakt ademhalingsproblemen.\""""}",95,1757,25,1782,1510.95
subtitle,nl,da,- Sinds ik jou ken.,"- Ja, siden jeg mødte dig.","{""c"":""\""- Siden jeg kender dig.\""""}",75,1749,17,1766,1227.15
tatoeba,de,nl,Ich war jung und unschuldig.,Ik was jong en onschuldig.,"{""c"":""\""Ik was jong en onschuldig.\""""}",85,1750,20,1770,1514.35
subtitle,nl,da,- Hemeltje. Haak. - Haak?,Klo.,"{""c"":""\""- Himmelstilk. Krog. - Krog?\""""}",52,1755,26,1781,1392.18
tatoeba,de,nl,Ich wasche mir fast täglich die Haare.,Ik was mijn haar bijna elke dag.,"{""c"":""\""Ik was mijn haar bijna dagelijks.\""""}",82,1753,22,1775,1376.67
subtitle,nl,da,Ik wilde niet dat er iemand gearresteerd werd.,Jeg... ville ikke have nogen arresteret.,"{""c"":""\""Jeg ville ikke have, at nogen blev arresteret.\""""}",85,1756,22,1778,1473.76
tatoeba,de,nl,Der König neigte zu Schwermut und Langerweile.,De koning had last van zwaarmoedigheid en verveling.,"{""c"":""\""De koning had de neiging tot weemoedigheid en verveling.\""""}",79,1757,25,1782,1014.48
tatoeba,de,nl,Die Finnen trinken viel Kaffee.,De Finnen drinken veel koffie.,"{""c"":""\""De Finnen drinken veel koffie.\""""}",75,1753,21,1774,912.25
subtitle,nl,da,Helemaal niet slecht.,Ikke dårligt.,"{""c"":""\""Slet ikke dårligt.\""""}",87,1748,17,1765,1523.23
subtitle,nl,da,Daar komt Grey.,Grey kommer!,"{""c"":""\""Der kommer Grey.\""""}",82,1745,13,1758,937.18
tatoeba,de,nl,Es hat nur geringen Wert.,Het heeft weinig waarde.,"{""c"":""\""Het heeft weinig waarde.\""""}",85,1749,16,1765,1346.43
subtitle,nl,da,Een condoom?,Et kondom?,"{""c"":""\""Et kondom?\""""}",95,1744,13,1757,1082.8
tatoeba,de,nl,Rumänien ist ein Balkanstaat. Seine Hauptstadt ist Bukarest.,Roemenië is een Balkanland. Zijn hoofdstad is Boekarest.,"{""c"":""\""Roemenië is een Balkaanse staat. Zijn hoofdstad is Boekarest.\""""}",84,1761,30,1791,1798.61
subtitle,nl,da,Dr Stella.,- Dr. Stella.,"{""c"":""\""Dr. Stella.\""""}",70,1744,14,1758,989.39
tatoeba,es,nl,El problema más grande es cuándo comenzar.,Wanneer te beginnen is het grootste probleem.,"{""c"":""\""Het grootste probleem is wanneer je moet beginnen.\""""}",85,1751,21,1772,1249.66
subtitle,nl,da,Ik heb een lang weekend tegoed.,Jeg har en lang weekend til gode.,"{""c"":""\""Jeg har en lang weekend til gode.\""""}",95,1751,19,1770,1363.3
tatoeba,es,nl,Yo crecí en Boston.,Ik groeide op in Boston.,"{""c"":""\""Ik ben opgegroeid in Boston.\""""}",85,1748,20,1768,1327.51
subtitle,nl,da,Dat zijn de regels.,Sådan er reglernes.,"{""c"":""\""Det er reglerne.\""""}",74,1747,15,1762,1422.72
tatoeba,es,nl,Tengo una familia numerosa.,Ik heb een grote familie.,"{""c"":""\""Ik heb een groot gezin.\""""}",82,1748,19,1767,1327.87
subtitle,da,ja,"Hun sagde, det var som om vi fik indtil midnat.",サラによると、深夜零時までだと言った。,"{""c"":""「彼女は、私たちが真夜中までいられるようなものだと言った。」""}",74,1755,34,1789,1628.76
tatoeba,es,nl,Es capaz de enseñar francés.,Hij kan Frans onderwijzen.,"```json
{""c"":""\""Hij/zij is in staat om Frans te onderwijzen.\""""}
```",82,1751,27,1778,1373.8
subtitle,da,ja,- Hvad? Intet.,何でも無い,"{""c"":""「- 何ですか？何もありません。」""}",65,1749,21,1770,890.43
subtitle,da,ja,– Brug døren foran dig.,前にドアがある それを使って,"{""c"":""「あなたの前のドアを使ってください。」""}",82,1750,23,1773,2427.38
tatoeba,es,nl,¿Por qué no te quitas el abrigo?,Waarom doe je je jas niet uit?,"{""c"":""\""Waarom trek je je jas niet uit?\""""}",90,1754,20,1774,1475.78
tatoeba,es,nl,Creen que Jane es sincera.,Ze geloven dat Jane eerlijk is.,"{""c"":""\""Denken jullie dat Jane oprecht is?\""""}",32,1749,20,1769,1050.91
